"Acer Spin 3 Convertible Laptop - 14"" Full HD IPS Touch - 8th Gen Intel Core i7-8565U - 16GB DDR4 - 512GB PCIe NVMe SSD - Backlit KB - Fingerprint Reader - Rechargeable Active Stylus - SP314-53N-77AJ",4.2,https://m.media-amazon.com/images/I/81H9y1pPW6L._AC_UY218_ML3_.jpg
"Acer Chromebook R 11 Convertible Laptop - Celeron N3060 - 11.6"" HD Touch - 4GB DDR3L - 32GB eMMC - C738T-C7KD",3.9,https://m.media-amazon.com/images/I/616IPB2r0EL._AC_UY218_ML3_.jpg
"HP 15.6"" HD 2019 New Touch-Screen Laptop Notebook Computer - Intel Pentium Quad-Core N5000 (up to 2.7 GHz) - 8GB DDR4 - 1TB HDD - Bluetooth - Wi-Fi - HDMI - Webcam - Win 10",4.0,https://m.media-amazon.com/images/I/71gOGt7f4RL._AC_UY218_ML3_.jpg
"LG gram Thin and Light Laptop - 17"" (2560 x 1600) IPS Display - Intel 8th Gen Core i7 - 16GB RAM - 512GB SSD - up to 19.5 Hour Battery - Thunderbolt 3 - 17Z990-R.AAS8U1 (2019) - Dark Silver",4.5,https://m.media-amazon.com/images/I/71+Ewud0jCL._AC_UY218_ML3_.jpg
[Ryzen & GTX 1050 Ti Edition] SkyTech Archangel Gaming Computer Desktop PC Ryzen 1200 3.1GHz Quad-Core - GTX 1050 Ti 4GB - 8GB DDR4 2400 - 1TB HDD - 24X DVD - Wi-Fi USB - Windows 10 Home 64-bit,4.3,https://m.media-amazon.com/images/I/81aVtkFWenL._AC_UY218_ML3_.jpg
"HP Pavilion 15 15.6"" IPS Touchscreen Full HD (1920x1080) Business Laptop - 8th Gen Intel Quad-Core i5-8250U - 8GB DDR4 - 1TB HDD - USB Type-C - FHD IR Webcam - WiFi AC - HDMI - Ethernet RJ-45 - Windows 10",3.9,https://m.media-amazon.com/images/I/81NbkJz9M-L._AC_UY218_ML3_.jpg
"Samsung Chromebook Plus V2 - 2-in-1 - 4GB RAM - 64GB eMMC - 13MP Camera - Chrome OS - 12.2"" - 16:10 Aspect Ratio - Light Titan (XE520QAB-K03US)",4.1,https://m.media-amazon.com/images/I/81mX-4s+guL._AC_UY218_ML3_.jpg
Apple iPad 2 MC769LL/A 9.7-Inch 16GB (Black) 1395 - (Renewed),3.2,https://m.media-amazon.com/images/I/417h-w9jbhL._AC_UY218_ML3_.jpg
"Samsung Galaxy Tab A 8"" 32 GB Wifi Tablet (Black) - SM-T380NZKEXAR",4.2,https://m.media-amazon.com/images/I/719Sf-ZpH3L._AC_UY218_ML3_.jpg
"Acer Chromebook 315 - AMD Dual-Core A4-9120C Processor - 15.6"" HD - AMD Radeon R4 Graphics - 4GB DDR4 - 32GB eMMC - Google Chrome - CB315-2H-25TX",3.8,https://m.media-amazon.com/images/I/71Qxi-2HEIL._AC_UY218_ML3_.jpg
Apple iPad with Retina Display MD510LL/A (16GB - Wi-Fi - Black) 4th Generation (Renewed),4.0,https://m.media-amazon.com/images/I/41g8Om+RUmL._AC_UY218_ML3_.jpg
